OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y
5345,קבלת חדרים בלובי מלון קיסר טבריה,,10/3/2020,18:00-19:00,מיקום חולה,35.542710000000056,32.787810000000036
5374,"קריאת מגילה באולם של המתנ""ס הקהילתי בשכונת קריית מנחם בירושלים",מיקום מדוייק לא ודאי,10/3/2020,18:00-19:00,מיקום חולה,35.16587000000004,31.755930000000035
5626,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,10/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
5649,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,10/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
5500,"בית כנסת ""אור אבנר"" יהוד",תפילה,10/3/2020,19:00-19:30,מיקום חולה,34.88104000000004,32.03546000000006
5346,ארוחת ערב במלון קיסר בטבריה,,10/3/2020,19:00-20:30,מיקום חולה,35.542710000000056,32.787810000000036
5453,"מסעדת לירי לאונג', רשפון",,10/3/2020,19:30-21:30,מיקום חולה,34.82499500000006,32.20241900000008
5426,"אולם אירועים ""גן הוורדים"", רח' הרצל 150 בראשל""צ",אירוע,10/3/2020,20:00-23:00,מיקום חולה,34.80099800000005,31.94672500000007
5430,"אולם אירועים ""גן הוורדים"", רח' הרצל 150 בראשל""צ",,10/3/2020,20:00-23:00,מיקום חולה,34.80099800000005,31.94672500000007
5586,"בית חב""ד טירת הכרמל",,10/3/2020,20:00-23:59,מיקום חולה,34.97367170000007,32.760481500000026
5421,"מסעדת אונזה, רחוב רבי חנינא 3 ,תל אביב",,10/3/2020,20:20-21:45,מיקום חולה,34.75571400000007,32.053082000000074
5312,"שדרות רוטשילד 45, תל אביב",מסעדת Social Club,10/3/2020,20:30-22:00,מיקום חולה,34.77455400000008,32.06428070000004
5477,"בית כנסת חבד המרכזי, רח' צמח צדק, לוד",,10/3/2020,21:00-22:00,מיקום חולה,34.87561000000005,31.942440000000033
5540,"בית הכנסת ""אוהל יוסף ושרה"" ברחוב יצחק טוניק 24 ירושלים",,10/3/2020,21:00-21:40,מיקום חולה,35.253391100000044,31.81951520000007
5448,"האנגר 11, נמל תל אביב","מסיבה ""רידינג 11""",11/3/2020,22:00-23:00,מיקום חולה,34.77440100000007,32.098100000000045
5422,"מסעדת כאנפה, רחוב עולי ציון 24",,11/3/2020,22:00-22:30,מיקום חולה,34.75746900000007,32.05223700000005
5534,"אולמי אצולת העמק, עפולה",מסיבה,11/3/2020,00:00-00:30,מיקום חולה,35.29565900000006,32.60124600000006
5566,מועדון האומן בירושלים,,11/3/2020,00:00-01:30,מיקום חולה,35.208908500000064,31.752243500000077
5587,"בית חב""ד טירת הכרמל",,11/3/2020,00:00-01:00,מיקום חולה,34.97367170000007,32.760481500000026
5728,"קופת חולים כללית, גן יבנה", ,11/3/2020,18:45-19:15,מיקום חולה,34.70438900000005,31.795410400000037
5729,"סופרפארם קניון פרנדלי, גן יבנה", ,11/3/2020,19:15-20:00,מיקום חולה,34.70449400000007,31.795281500000044
5719,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',11/3/2020,11:00-11:40,מיקום חולה,34.82260800000006,31.89543400000008
5742,מס הכנסה עפולה, ,11/3/2020,10:00-11:00,מיקום חולה,35.291268700000046,32.60679600000003
5842,"חוג ריקודי בנות, מועדון ישוב קדם", ,11/3/2020,17:00-18:00,0,35.071789616000046,32.28491803000003
5843,"חוג ריקודי בנות, מועדון ישוב קדם", ,11/3/2020,20:30-21:30,0,35.07158352400006,32.28491787300004
5816,צומת שילת,"חנויות: ""אונות מסגור"", ""חנות חומרי ניקוי"", ""צומת ספרים""",11/3/2020,12:40-13:00,0,35.01667000000003,31.91307800000004
5832,קאסוטו 20 בית וגן ירושלים,"קהילת ""ישמח לב"" בבית המדרש ""עטרת ישראל"" הישן",11/3/2020,07:15-09:00,0,35.187755200000026,31.762294300000065
5833,"דרך מנחם בגין 23, תל אביב","מסעדת ""טאיזו""",11/3/2020,13:00-14:00,0,34.78002630000003,32.063758300000075
5822,"בית הכנסת ""פאר יוסף דעעש"", רחוב מירסקי 7, רמות, ירושלים", ,11/3/2020,08:30-12:30,0,35.19162840000007,31.820979100000045
5823,"בית הכנסת ""בית אברהם"", רחוב אזניים לתורה 1, קרית יערים (טלז סטון)", ,11/3/2020,08:30-10:30,0,35.10007090000005,31.803140600000063
5781,"בית כנסת ""בית מנחם"" כפר חב''ד", ,11/3/2020,08:30-09:30,0,34.84984590000005,31.99151990000007
5807,"סופר ""רמי לוי"", כפר סבא.", ,11/3/2020,10:00-11:45,0,34.92670640000006,32.172848300000055
5808," ""קליית חממה"" סמוך לסופר ""רמי לוי"" כפר סבא.", ,11/3/2020,11:45-12:15,0,34.91275340000004,32.174393000000066
5790,"מכון ,IVF בי""ח אלישע, חיפה", ,11/3/2020,09:30-10:30,0,34.992402800000036,32.800891500000034
5791,"מועדון נוער ""אור ישראלי"" מגדל העמק", ,11/3/2020,19:00-21:30,0,35.24174970000007,32.67781140000005
5777,רחוב אוסישקין 50 ירושלים, ,11/3/2020,20:00-22:30,0,35.21250300000003,31.779400200000055
5770,"בית הכנסת ""ויז'ניץ "", רחוב תורת החיים 8, בני ברק", ,11/3/2020,18:00-19:00,מיקום חולה,34.83857630000006,32.076073500000064
6030,"ית הכנסת 'תפארת ציון ושרה', הרב מנהר 20, הר חומה, ירושלים", ,11/3/2020,05:15-07:30,0,35.224146835000056,31.721998279000047
6038,קופת חולים כללית סניף חבד רחוב נחלת הר חבד 9 קרית מלאכי, ,11/3/2020,10:20-11:00,0,34.73942590000007,31.729985200000044
6039,קופת חולים כללית סניף חבד רחוב נחלת הר חבד 9 קרית מלאכי, ,11/3/2020,11:00-11:30,0,34.73942590000007,31.729985200000044
6042,נתבג, ,11/3/2020,07:00-10:00,0,34.88541120000008,32.00553200000007
6043,"הוט סינמה, ישפרו סנטר, מודיעין.", ,11/3/2020,14:30-16:00,0,34.96347430000003,31.88902740000003
5985,"סופר ""מגה"" בקניון עזריאלי, מודיעין", ,11/3/2020,10:00-10:20,0,35.008101029000045,31.899542221000047
5986,"""סופר פארם"" (קומה ראשונה) קניון עזריאלי, מודיעין", ,11/3/2020,11:00-11:15,0,35.007809863000034,31.900626506000037
5987,"חנות ""Be"" קניון עזריאלי, מודיעין", ,11/3/2020,11:15-11:30,0,35.00813053300004,31.89961053500008
6007,"סניף בני עקיבא, ישראל גלילי 3 חולון", ,11/3/2020,18:30-20:00,0,34.78111330000007,32.01258930000006
6008,"קופי בר, רחוב יד חרוצים 13, תל אביב", ,11/3/2020,12:45-14:30,0,34.78332370000004,32.06194510000006
6009,"מרכול ויקטורי, רחוב לינקולן 13, תל אביב", ,11/3/2020,17:30-18:00,0,34.782071200000075,32.06649120000003
5991,"קופת חולים כללית, הרצל 7 כפר יונה", ,11/3/2020,10:00-10:30,0,34.93365950000003,32.319147900000075
5992,החרצית כפר יונה,רופאה עצמאית דר חוה כהן,11/3/2020,14:00-14:15,0,34.939320000000066,32.31582000000003
5993,סופר מגה בעיר מנחם בגין 44 כפר יונה, ,11/3/2020,14:20-14:35,0,34.93653420000004,32.311227200000076
5973,בית כנסת ויזניץ רחב זית 1 עפולה, ,11/3/2020,20:00-21:30,0,35.33270773800007,32.63462442400004
5876,"בית כנסת ""אבני חושן"" רח' בדולח 12 מודיעין", ,11/3/2020,08:15-09:00,0,34.99476078600003,31.90358552600003
5953,"מסעדת טאיזו, מנחם בגין 23 תל אביב", ,11/3/2020,13:00-14:00,0,34.779755100000045,32.06393730000008
5950,"בית קפה בורקין, בנימינה",ליד הרכבת,11/3/2020,17:00-17:15,0,34.94783170000005,32.51394280000005
5914,בנק יהב עפולה, ,11/3/2020,08:15-15:00,0,35.29409380000004,32.60379080000007
5927,"בית הכנסת 'תפילה למשה ואליהו' (המרוקאי), רחוב בית הבחירה, אפרת", ,11/3/2020,08:00-08:40,0,35.14993400000003,31.653589000000068
5928,בית הכנסת המרכזי בשכונת תמר באפרת, ,11/3/2020,20:30-20:45,0,35.16417000000007,31.68029000000007
5884,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,11/3/2020,00:00-23:59,0,34.76270740000007,32.03603090000007
5870,מסיבת פורים ברחוב אוסישקין 50 ירושלים, ,11/3/2020,20:00-22:30,0,35.21250300000003,31.779400200000055
5852,"רח' מעלות דפנה 139, ירושלים", ,11/3/2020,15:00-17:30,0,35.22557838000006,31.79476229700003
5853,"בית כנסת ""חושן"" רחוב הבדולח 12 מודיעין", ,11/3/2020,06:30-07:00,0,34.99476240000007,31.90359490000003
5854,"בית כנסת בניין ""גטר"" ברחוב שמשון הגיבור 7 פתח תקווה", ,11/3/2020,14:00-14:05,0,34.86416490000005,32.095102000000054
5855,"בית כנסת משכן שלמה, קהילת השחר רחוב ענבר פינת בדולח מודיעין", ,11/3/2020,20:45-21:00,0,34.99537550000008,31.905311700000027
6102,"מסעדת FISHOP, שרונה מרקט תל אביב", ,11/3/2020,17:30-19:45,0,34.786576000000025,32.07139900000004
6081,בית הכנסת 'אור הצפון' ירושלים,קריאת מגילה,11/3/2020,08:20-09:20,0,35.21893920000008,31.794782800000064
6082,"תחנת ז'בוטינסקי פינת קריניצי ר""ג",קו אוטובוס של דן מס' 51,11/3/2020,לא ידוע,0,34.82065431600006,32.09025741500005
6083,"תחנת הקניון הגדול פ""ת",קו אוטובוס של דן מס' 51,11/3/2020,לא ידוע,0,34.866730000000075,32.09313600000007
6084,"תחנת הקניון הגדול פ""ת",קו אוטובוס של דן מס' 51,11/3/2020,לא ידוע,0,34.866730000000075,32.09313600000007
6085,"תחנת בן גוריון פינת ז'בוטינסקי ר""ג",קו אוטובוס של דן מס' 51,11/3/2020,לא ידוע,0,34.82191500000005,32.09074000000004
6086,"בית כנסת ברסלב, רחוב סעדיה יהוד", ,11/3/2020,08:20-09:30,0,34.88713263300008,32.03167212200003
6087,"בית כנסת בית מאיר, רחוב בילו יהוד", ,11/3/2020,17:15-17:45,0,34.88824200000005,32.02919600000007
6088,"בית חב""ד, יהוד", ,11/3/2020,17:45-18:00,0,34.886994300000026,32.02953400000007
6089,"בית כנסת בית מאיר, רחוב בילו יהוד", ,11/3/2020,18:00-18:30,0,34.88824200000005,32.02919600000007
6072,בית הכנסת 'אוהלי יוסף ושרה'  יצחק טוניק בירושלים,קריאת מגילה,11/3/2020,07:30-09:00,0,35.253391100000044,31.81951520000007
5957,"בית מדרש עטרת ישראל הישן, רחוב קאסוטו 20, ירושלים",קהילת ישמח לב,11/3/2020,07:15-09:00,0,35.187755200000026,31.762294300000065
6076,מרפאת מטודלה של קופת חולים כללית ירושלים,עובדת בריאות,11/3/2020,00:00-23:59,0,35.21266280000003,31.77209940000006
6046," רח' עמק דותן 49 מרכז רב- תחומי, מודיעין.", ,11/3/2020,16:30-17:00,0,35.01487960000003,31.898845900000023
6047,", רח' חטיבת גולני 9, מודיעין.", ,11/3/2020,17:00-17:30,0,35.00175660000008,31.90940050000006
5532,"מסיבה ב""האנגר 11"" רח' יורדי הסירה 1, ת""א",,11/3/2020,00:30-04:30,מיקום חולה,34.774396300000035,32.09808540000006
5553,ברקה בבאר שבע,מסיבת פורים,11/3/2020,01:00-03:30,מיקום חולה,34.79271310000007,31.239103300000068
5501,"בית כנסת ""אור לשבים"" יהוד",תפילה,11/3/2020,05:00-07:00,מיקום חולה,34.89205000000004,32.03719000000007
5650,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,11/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
5627,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,11/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
5541,"בית הכנסת ""אוהל יוסף ושרה"" ברחוב יצחק טוניק 24 ירושלים",,11/3/2020,07:15-09:00,מיקום חולה,35.253391100000044,31.81951520000007
5375,"בית הכנסת ""שירת גנים"" סביון 9 ירושלים",,11/3/2020,07:30-08:45,מיקום חולה,35.165670000000034,31.75388000000004
5567,"קפה נורדאו ת""א רחוב נחלת בנימין 27",,11/3/2020,08:30-09:30,מיקום חולה,34.77035600000005,32.06665570000007
5568,רחוב ברנר 5 תל אביב,סדנת מומנטום,11/3/2020,09:30-17:30,מיקום חולה,34.771259300000054,32.06921490000008
5405,"""ניו פארם"" בקניון שבצומת גוש עציון",,11/3/2020,09:40-10:00,מיקום חולה,35.131636349000075,31.646080164000068
5575,"בית קפה איטס בית חנה, רחוב אד""ם הכהן 1, תל אביב",,11/3/2020,10:00-11:00,מיקום חולה,34.77623100000005,32.08382110000008
5686,מס הכנסה עפולה,,11/3/2020,10:00-11:00,מיקום חולה,35.291268700000046,32.60679600000003
5609,שוק פורים תנועת נוער בני עקיבא סניף מקש ברח' פז 612 מודיעין,,11/3/2020,10:30-12:30,מיקום חולה,34.991031451000026,31.90793762000004
5663,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',11/3/2020,11:00-11:40,מיקום חולה,34.82260800000006,31.89543400000008
5502,"בית כנסת ""נץ דוד"" גני תקווה",תפילה,11/3/2020,13:00-13:30,מיקום חולה,34.86844000000008,32.06005000000005
5631,"סופרמרקט ""גנים"", רח' לוחמי הגטאות 33, פתח תקווה",,11/3/2020,16:00-20:00,מיקום חולה,34.87598000000003,32.07883000000004
5654,"סופרמרקט ""גנים"", רח' לוחמי הגטאות 33, פתח תקווה",,11/3/2020,16:00-20:00,מיקום חולה,34.87598000000003,32.07883000000004
5469,בית מרקחת קופת חולים מכבי רח' תלתן מודיעין,,11/3/2020,17:00-17:15,מיקום חולה,35.00766960000004,31.90562250000005
5397,סינמטק תל אביב,"שורות 4-8, מושבים 1-12",11/3/2020,17:00-18:00,מיקום חולה,34.78346300000004,32.07070500000003
5441,"רח' צה""ל 2/13 בת ים",ניחום אבלים משפחת טוביאס,11/3/2020,17:00-22:00,מיקום חולה,34.74847900000003,32.024148000000025
5588,"מכון כושר F45 Trainig Yigal Alon, מגדל אלון 2, רחוב יגאל אלון 94, תל אביב",,11/3/2020,17:30-18:20,מיקום חולה,34.79414540000005,32.06848620000005
5576,"בית קפה איזי קפה, רחוב ארלוזורוב 76, תל אביב",,11/3/2020,18:00-19:00,מיקום חולה,34.77917480000008,32.08580790000008
5628,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,11/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
5651,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,11/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
5503,"בית כנסת ""אור לשבים"" יהוד",תפילה,11/3/2020,18:00-19:30,מיקום חולה,34.89205000000004,32.03719000000007
5714,"בית הכנסת ""ויז'ניץ "", רחוב תורת החיים 8, בני ברק",,11/3/2020,18:00-19:00,מיקום חולה,34.83857630000006,32.076073500000064
5466,"מרכז הבשר, רח' לשם מודיעין",,11/3/2020,18:30-18:35,מיקום חולה,34.99582430000004,31.90323080000007
5467,עידן הפרי והירק רח' לשם מודיעין,,11/3/2020,18:40-18:50,מיקום חולה,34.99587770000005,31.903643100000068
5672,"קופת חולים כללית, גן יבנה",,11/3/2020,18:45-19:15,מיקום חולה,34.70438900000005,31.795410400000037
5468,סופר קייזר – רח' אבני החושן מודיעין,,11/3/2020,18:50-19:00,מיקום חולה,34.996333682000056,31.902874583000028
5673,"סופרפארם קניון פרנדלי, גן יבנה",,11/3/2020,19:15-20:00,מיקום חולה,34.70449400000007,31.795281500000044
5504,"סופר ""כל בו מאיר"" וחנות ""מוזלים"" יהוד",,11/3/2020,19:30-20:00,מיקום חולה,34.88969000000003,32.02924000000007
5533,"ולמי אצולת העמק, עפולה",מסיבה,11/3/2020,19:30-23:59,מיקום חולה,35.29565900000006,32.60124600000006
5531,"""טאבון"" רח' רמתיים 90, הוד השרון",,11/3/2020,19:30-20:30,מיקום חולה,34.89438590000003,32.15524780000004
5610,"בית קולנוע ""הוט סינמה"" בישפרו סנטר מודיעין","הסרט ""סוניק"" הקרנה שהחלה ב- 19.30, אולם מס' 3",11/3/2020,19:30-21:20,מיקום חולה,34.96347430000003,31.88902740000003
5602,"בית המדרש ישיבת הר עציון, ישוב אלון שבות",,12/3/2020,00:00-01:30,מיקום חולה,35.12351290000004,31.65767100000005
5720,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',12/3/2020,08:00-08:30,מיקום חולה,34.82260800000006,31.89543400000008
5743,"בית כנסת חב""ד מגדל העמק", ,12/3/2020,08:30-09:00,מיקום חולה,35.24238900000006,32.67433700000004
5744,בית כנסת יוצאי אירופה מגדל העמק, ,12/3/2020,17:45-09:00,מיקום חולה,35.238401700000054,32.677855100000045
5759,"בית הספר ""דרכי שרה"" רחוב בית הדפוס ירושלים", ,12/3/2020,08:00-14:00,מיקום חולה,35.18836900000008,31.785811400000057
5753,"בית הספר ""דרכי שרה"" רחוב בית הדפוס ירושלים", ,12/3/2020,08:00-14:00,מיקום חולה,35.18836900000008,31.785811400000057
5771,"בית הרופאים , רחוב חזון איש 56, בני ברק", ,12/3/2020,17:50-19:00,מיקום חולה,34.84049180000005,32.074059000000034
5772,"מוקד מכבי , רחוב רבי עקיבא 84, בני ברק", ,12/3/2020,19:30-21:00,מיקום חולה,34.830399200000045,32.086023700000055
5765,"תלמוד תורה ""דיברות משה"" רחוב קצנלבוגן 83 ירושלים", ,12/3/2020,08:00-15:00,מיקום חולה,35.17632260000005,31.78804230000003
5792,מגדל אור מגדל העמק, ,12/3/2020,09:00-21:00,0,35.231635320000066,32.67757591000003
5824,"בית הכנסת ""בית אברהם"", רחוב אזניים לתורה 1, קרית יערים (טלז סטון)", ,12/3/2020,21:45-23:00,0,35.10007090000005,31.803140600000063
5834,נחלת בנימין 61 תל אביב,פלאפל השרון,12/3/2020,16:00-16:30,0,34.77160870000006,32.06378180000007
5844,"מעון ""ניצנים"", ענב", ,12/3/2020,07:55-08:05,0,35.125347832000045,32.28456970600007
5856,"בית כנסת ""חושן"" רחוב בדולח 12 מודיעין", ,12/3/2020,06:30-07:10,0,34.99460790000006,31.903697100000045
5857,מרכז הבשר אטליז רחוב לשם 69 מודיעין, ,12/3/2020,12:20-12:25,0,34.99589380000003,31.90364060000007
5858," ""המאפה של אודטה"" רחוב האודם 21 מודיעין", ,12/3/2020,18:30-18:40,0,34.99552070000004,31.90417830000007
5859,"""עידן הפרי והירק"" רחוב לשם 69 מודיעין", ,12/3/2020,18:40-18:50,0,34.99587770000005,31.903643100000068
5860,סופר קייזר רחוב אבני חושן 21 מודיעין, ,12/3/2020,18:50-19:00,0,34.99632690000004,31.902869200000055
5861,סופרפארם קניון עזריאלי מודיעין, ,12/3/2020,20:00-20:10,0,35.007820200000026,31.900639100000035
5862,"""יינות ביתן"" קניון עזריאלי מודיעין", ,12/3/2020,20:10-20:20,0,35.00834400000008,31.899274200000036
5810,"מכון כושר קרוספיט – עתיר ידע 19, בכפר סבא", ,12/3/2020,06:00-07:00,0,34.93474580000003,32.161820900000066
5885,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,12/3/2020,00:00-23:59,0,34.76270740000007,32.03603090000007
5904,חנון דיונון אוניברסיטת תל אביב רחוב חיים לבנון 58 תל אביב, ,12/3/2020,08:30-09:00,0,34.80224000000004,32.11381730000005
5905,אוניברסיטת תל אביב בית ספר לכלכלה חדר 10, ,12/3/2020,09:00-11:00,0,34.80451320000003,32.10952580000003
5906,שופרסל רחוב ארלוזורוב 53 תל אביב, ,12/3/2020,12:00-12:30,0,34.77909960000005,32.08614060000008
5907,דיזי פרישדון רח' דיזינגוף 121 תל אביב, ,12/3/2020,21:30-03:00,0,34.77372810000003,32.08112120000004
5929, בית הכנסת המרכזי ברחוב הדקל באפרת, ,12/3/2020,07:00-07:40,0,35.15641255600008,31.664466737000055
5930,"בית הכנסת 'השטיבלאך', רחוב החי""ש, ירושלים", ,12/3/2020,15:00-15:30,0,35.20737490000005,31.76339840000003
5938,אולם החברים בעתניאל,אסיפת תושבים,12/3/2020,20:30-01:00,0,35.02945226000003,31.43876773100004
5939,סופרפארם נמל תל אביב, ,12/3/2020,09:00-10:00,0,34.77542740000007,32.09807360000008
5951,"גלידה גולדה, מתחם בית אהרון", ,12/3/2020,11:45-11:50,0,34.868026300000054,32.36148380000003
5952,"שוק משק קנטור, רחוב שרף רמת השרון", ,12/3/2020,13:30-14:30,0,34.81973284800006,32.141461857000024
5954,"פלאפל השרון, רחוב נחלת בנימין 61 תל אביב", ,12/3/2020,16:00-16:30,0,34.771663500000045,32.063657800000044
5877,"מכללה ""חמדת הדרום"" נתיבות","הרצאה ""דרכי הוראה בספרות"" מסלול בנים",12/3/2020,16:00-18:00,0,34.591165000000046,31.43088780000005
5878,"חנות ""YELLOW השקמה"" תחנת דלק ""פז השקמה"" בית קמה כביש 6 צפון", ,12/3/2020,19:00-19:05,0,34.77482200000003,31.468164000000055
5974,שיפודי עמוס בעפולה, ,12/3/2020,10:00-10:10,0,35.28901040000005,32.61000990000008
5975,בית כנסת ויזניץ רחב זית 1 עפולה, ,12/3/2020,20:00-21:30,0,35.332700585000055,32.63463195300005
5994,"קופת חולים כללית, הרצל 7 כפר יונה", ,12/3/2020,10:15-10:30,0,34.93365950000003,32.319147900000075
6050,"מתחנת עד""ש  שפיק פתח תקווה לארלוזורוב בת""א.", ,12/3/2020,06:00-06:45,0,34.90999214800007,32.073823022000056
6051,"מארלוזורוב ויצמן ת""א תחנה מס' 13 עד תחנת עד""ש שפיק מס' 46 בפ""ת.", ,12/3/2020,19:30-20:00,0,34.78921066600003,32.08380140000003
6031,"ית הכנסת ברחוב הרב מנהר 4, הר חומה, ירושלים", ,12/3/2020,19:55-20:30,0,35.22415756400005,31.72199219500004
6032,"בית הכנסת 'תפארת ציון ושרה', הרב מנהר 20, הר חומה, ירושלים", ,12/3/2020,05:15-06:15,0,35.22415398800007,31.721995238000034
6021,"בי""""ס בני עקיבא 'נתיבות חיים' בפסגת זאב, ירושלים", ,12/3/2020,08:00-16:00,0,35.24252467900004,31.82312184700004
6022,"מרכז הפסגה', רח' מרדכי נרקיס, פסגת זאב ירושלים", ,12/3/2020,11:00-13:00,0,35.212855400000024,31.778944600000045
6070,ביתר עילית, ,12/3/2020,15:50-16:00,0,35.111925400000075,31.701002300000027
6077,מרפאת מטודלה של קופת חולים כללית ירושלים,עובדת בריאות,12/3/2020,00:00-23:59,0,35.21266280000003,31.77209940000006
6090,"בית ספר אור מלכה, רח' נחמיה 111, ראשון לציון", ,12/3/2020,07:50-14:45,0,34.82735020000007,31.949968900000044
6091,"בית חב""ד, יהוד", ,12/3/2020,17:45-18:10,0,34.886994300000026,32.02953400000007
6092,"בית כנסת בית מאיר, רחוב בילו יהוד", ,12/3/2020,18:10-18:30,0,34.88824200000005,32.02919600000007
6093,"סופר מאיר, רחוב סעדיה חתוכה, יהוד", ,12/3/2020,18:30-18:45,0,34.88905174200005,32.02886038400004
6103,"חדר כושר קאנטרי חשמונאים, קניון TLV תל אביב", ,12/3/2020,18:00-19:00,0,34.785523100000034,32.06915680000003
5505,"בית כנסת ""אור לשבים"" יהוד",תפילה,12/3/2020,05:00-07:00,מיקום חולה,34.89205000000004,32.03719000000007
5652,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,12/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
5629,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,12/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
5611,"בית ספר ""דרכי יהודה"" רח' יהלום 52 מודיעין",,12/3/2020,07:50-12:45,מיקום חולה,34.993182800000056,31.90785730000005
5664,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',12/3/2020,08:00-08:30,מיקום חולה,34.82260800000006,31.89543400000008
5703,"בית הספר ""דרכי שרה"" רחוב בית הדפוס ירושלים",,12/3/2020,08:00-14:00,מיקום חולה,35.18836900000008,31.785811400000057
5697,"בית הספר ""דרכי שרה"" רחוב בית הדפוס ירושלים",,12/3/2020,08:00-14:00,מיקום חולה,35.18836900000008,31.785811400000057
5709,"תלמוד תורה ""דיברות משה"" רחוב קצנלבוגן 83 ירושלים",,12/3/2020,08:00-15:00,מיקום חולה,35.17632260000005,31.78804230000003
5589,"מכון כושר F45 Trainig Yigal Alon, מגדל אלון 2, רחוב יגאל אלון 94, תל אביב",,12/3/2020,08:15-09:00,מיקום חולה,34.79414540000005,32.06848620000005
5615,"בי""ס עמית עמל מקיף ג' רחוב המתנדבים 6 ראשון לציון","אירוע ""יום המדע""",12/3/2020,08:30-12:20,מיקום חולה,34.793450000000064,31.97055000000006
5638,"בי""ס עמית עמל מקיף ג' רחוב המתנדבים 6 ראשון לציון","אירוע ""יום המדע""",12/3/2020,08:30-12:20,מיקום חולה,34.793450000000064,31.97055000000006
5687,"בית כנסת חב""ד מגדל העמק",,12/3/2020,08:30-09:00,מיקום חולה,35.24238900000006,32.67433700000004
5454,"קונדיטוריה דרימרי, רחוב הסיבים 49, פתח תקווה",,12/3/2020,11:00-12:00,מיקום חולה,34.856412000000034,32.08389500000004
5455,"סופר פארם במרכז יכין סנטר, רחוב שחם 17, פתח תקווה",,12/3/2020,12:00-12:30,מיקום חולה,34.85937700000005,32.088982000000044
5596,"מקווה יחזקאל, קרית גת",,12/3/2020,12:00-12:30,מיקום חולה,34.76598000000007,31.61233200000004
5535,"מרכז המזון, נוף הגליל","במחלקות ירקות, חטיפים, מאפים ודברי חלב",12/3/2020,14:00-15:00,מיקום חולה,35.335905000000025,32.71348370000004
5393,"חנות ""מיניסינו"" בקניון הזהב, רחוב דויד שחרוב 21, ראשל""צ",,12/3/2020,15:00-16:00,מיקום חולה,34.77456500000005,31.99123600000007
5524,"מעיין 2000 סניף גבעת מרדכי רחוב שח""ל 58 ירושלים",,12/3/2020,15:15-17:30,מיקום חולה,35.194768200000055,31.764192200000025
5612,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,12/3/2020,16:00-16:30,מיקום חולה,35.16611688300003,31.772624240000027
5577,"קניון ויצמן, רחוב ויצמן 14, תל אביב",,12/3/2020,16:00-17:00,מיקום חולה,34.78962116200006,32.08138038800007
5506,"בית כנסת ""בית אל"" יהוד",,12/3/2020,17:00-18:15,מיקום חולה,34.88566000000003,32.03380000000004
5616,"מרכז לנוער ""באלנס"" בי""ס רביבים רחוב גוש עציון 23 ראשון לציון",,12/3/2020,17:30-20:30,מיקום חולה,34.820100000000025,31.96769000000006
5639,"מרכז לנוער ""באלנס"" בי""ס רביבים רחוב גוש עציון 23 ראשון לציון",,12/3/2020,17:30-20:30,מיקום חולה,34.820100000000025,31.96769000000006
5688,בית כנסת יוצאי אירופה מגדל העמק,,12/3/2020,17:45-09:00,מיקום חולה,35.238401700000054,32.677855100000045
5715,"בית הרופאים , רחוב חזון איש 56, בני ברק",,12/3/2020,17:50-19:00,מיקום חולה,34.84049180000005,32.074059000000034
5630,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,12/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
5653,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,12/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
5442,"""מרכז הבשר"" ברח' לשם מודיעין",,12/3/2020,18:25-18:35,מיקום חולה,34.99585700000006,31.903300000000055
